location_id,is_verified,is_hidden,is_location_screening_patients,is_location_collecting_specimens,location_name,location_address_street,location_address_locality,location_address_region,location_address_postal_code,lat,lng,location_place_of_service_type,location_contact_phone_main,location_contact_url_main,location_hours_of_operation,is_location_accepting_third_party_orders_for_testing,is_location_only_testing_patients_that_meet_criteria,is_location_by_appointment_only,location_contact_phone_appointments,location_contact_url_appointments,location_specific_testing_criteria,additional_information_for_patients,data_source,is_ready_for_prod,location_address_district,geometry
3018e3ba-7619-4a2b-8b45-19e3a691434a,f,f,t,f,St George Health Department,620 South 400 East,St. George,Utah,,37.09765,-113.57485,Public Health Department,435-673-3528,,,,,,,,,,provider website,,,POINT (-113.57485 37.09765)
7567ba30-2e12-49c7-a782-88d432782a93,f,t,f,f,West Bridgewater Board of Health,65 North Main Street,West Bridgewater,MA,,42.020958,-71.00888,Public Health Department,508-894-1209,http://www.town.west-bridgewater.ma.us/public_documents/wbridgewaterma_health/index,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.00888 42.020958)
443fcbe3-c900-48c3-9e6f-4709d43f4c77,t,f,t,t,Immediate Care - Skokie At Old Orchard Woods,9977 Woods Dr.,Skokie,IL,60077.0,42.0614968,-87.7605596,Immediate Care,847.432.5852,https://www.northshore.org/apps/findalocation/immediatecaresearch.aspx,,f,t,t,847.432.5852,,,,entity website,,,POINT (-87.7605596 42.0614968)
0ed431b8-1147-44d3-9d88-4e681806b8ea,f,f,t,f,Amador County Health Department,10877 Conductor Boulevard,Sutter Creek,California,,38.364166,-120.81756000000001,Public Health Department,209-223-6407,,,,,,,,,,provider website,,,POINT (-120.81756 38.364166)
12b69e1c-45d9-4288-8a22-ddc93fb8b5df,f,f,t,f,Pottawattamie County Public Health Department - Visiting Nurse Association,822 South Main Street,Council Bluffs,Iowa,,41.254032,-95.85161,Public Health Department,712-328-3990,http://www.vnam.org/services/community-health-services/iowa-public-health-services,,,,,,,,,provider website,,,POINT (-95.85161 41.254032)
e1d06011-07f6-4935-8e98-97ac3d5840d1,f,f,t,f,Waukesha County Public Health Department,615 West Moreland Boulevard,Waukesha,Wisconsin,,43.024307,-88.23064000000001,Public Health Department,262-896-8430,http://www.waukeshacounty.gov/page.aspx?setupmetaid=200&id=308,,,,,,,,,provider website,,,POINT (-88.23064 43.024307)
7ce5dd6d-157d-427c-80bd-f0787cc20b62,f,f,t,f,Baltimore Health Officer,1902 Baltimore Road,Baltimore,Vermont,,43.361709999999995,-72.57153000000001,Public Health Department,802-263-5274,,,,,,,,,,provider website,,,POINT (-72.57153 43.36171)
b9c053ed-d1a3-4438-954d-992224a197e7,f,f,t,f,West Haven Health Department,355 Main Street,West Haven,Connecticut,,41.272197999999996,-72.95017,Public Health Department,203-937-3660,http://www.whhd.org/,,,,,,,,,provider website,,,POINT (-72.95017 41.272198)
39f4fdc9-a3b3-427a-9a23-9d9a3ed91969,f,f,t,f,Marshall County Health Department,503 E 5th Ave,Calvert,Kentucky,,37.026176,-88.3458177,Public Health Department,270-395-4275,,,,,,,,,,provider website,,,POINT (-88.3458177 37.026176)
d10d73ae-bb44-408d-8381-20df5f6a21e4,f,f,t,t,Crawford County General Health District,130 North Walnut Street,Bucyrus,Ohio,,40.809025,-82.974144,Urgent Care,419-562-5871,http://www.crawfordhealth.com/,Call ahead,f,t,t,,https://my.clevelandclinic.org/landing/preparing-for-coronavirus,https://my.clevelandclinic.org/landing/preparing-for-coronavirus#testing-tab,Please Note: A Cleveland Clinic electronic provider’s order is required for COVID-19 testing.,provider website,,,POINT (-82.974144 40.809025)
c2da3cb9-135e-4f64-83d3-bc1fe810668b,f,f,t,f,Central Utah Public Health Department - East Millard County Fillmore Office,55 South 400 West Street,Fillmore,Utah,,38.968059999999994,-112.33481599999999,Public Health Department,435-743-5723,http://www.centralutahpublichealth.com/east-millard.html,,,,,,,,,provider website,,,POINT (-112.334816 38.96806)
430d8d71-7402-4a27-b094-e3a5d9a474aa,f,f,t,f,Glendale Health Department,500 North Central Avenue,Glendale,California,,34.15294,-118.25791000000001,Public Health Department,818-548-3080,,,,,,,,,,provider website,,,POINT (-118.25791 34.15294)
367026d6-aecc-4b96-b47a-8e6f1bd6a96e,f,t,f,f,Plainville Board of Health,142 South Street,Plainville,MA,,42.006218,-71.33686,Public Health Department,508-695-3010,http://www.plainville.ma.us/pages/plainvillema_health/index,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.33686 42.006218)
ca1b0894-22fa-4a13-8c5e-e55f1113a8fe,f,f,t,f,Harford County Health Department,34 North Philadelphia Boulevard,Aberdeen,Maryland,,39.510128,-76.16323,Public Health Department,410-273-5626,,,,,,,,,,provider website,,,POINT (-76.16323 39.510128)
6eb241c1-ea0c-4fd4-a7ed-d428487874b5,f,f,t,f,Pike County Health Department,114 East Presley Boulevard,McComb,Mississippi,,31.230068,-90.45227,Public Health Department,601-684-1030,,,,,,,,,,provider website,,,POINT (-90.45227 31.230068)
966f8b95-974f-49c9-890b-a40791be3d0c,f,t,f,f,Lowell Board of Health,341 Pine Street,Lowell,MA,,42.63045,-71.33847,Public Health Department,978-970-4010,http://www.lowellma.gov/depts/health,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.33847 42.63045)
fa2617b1-9de3-438f-a5d3-ed2742e00e6d,f,f,t,f,Penna Health Department,1123 Old Berwick Road,Bloomsburg,Pennsylvania,,41.0019188,-76.4328691,Public Health Department,570-387-4257,,,,,,,,,,provider website,,,POINT (-76.4328691 41.0019188)
9f859c00-e814-4a4c-809a-a33cbeb1668f,t,t,t,t,Abilene-Taylor County Public Health District,850 North 6th Street,Abilene,TX,,32.454502000000005,-99.7306,Primary Care,325-692-5600,http://www.abilenetx.com/health/index.htm,By appointment,f,t,t,,,,,https://www.tn.gov/health/cedep/ncov/remote-assessment-sites.html,,,POINT (-99.7306 32.454502)
568a976b-a4dc-403d-b846-79bd1a900486,f,f,t,f,Marion County Health Department,302 West Hayes Street,Woodburn,Oregon,,45.143826000000004,-122.857735,Public Health Department,503-981-5851,,,,,,,,,,provider website,,,POINT (-122.857735 45.143826)
fb3454c0-2c03-48b3-8193-6c6009643e63,t,t,t,t,South River Health Department,33 Gordon St,South River,NJ,,40.449192,-74.38127,Public Health Department,732-257-2627,,7a-11p,f,t,t,,,FALSE,We encourage you to read through the FAQ section of the following site: https://covid19.nj.gov/faqs/nj-information/testing-information/where-are-testing-centers-in-new-jersey,dph website,,,POINT (-74.38127 40.449192)
6dcdc8a8-d2d6-4fdf-8004-e816a39c24bf,f,f,t,f,Santa Clara County Health Department,80 Highland Avenue,San Martin,California,,37.071033,-121.61343000000001,Public Health Department,408-683-4697,,,,,,,,,,provider website,,,POINT (-121.61343 37.071033)
f7cf15f7-61c9-4871-ba68-00105dd7a782,f,f,t,f,North Carolina Department-Health,1000 South Sterling Street,Morganton,North Carolina,,35.736909999999995,-81.67728000000001,Public Health Department,828-433-2111,,,,,,,,,,provider website,,,POINT (-81.67728 35.73691)
583e2f58-9426-4de4-9959-48f52d183000,f,f,t,f,Monkton Health Officer,280 Monkton Ridge,Monkton,Vermont,,44.253892,-73.1241531,Public Health Department,802-453-3800,,,,,,,,,,provider website,,,POINT (-73.1241531 44.253892)
03b55c43-1f3e-4183-9932-cc7cbd13e750,f,f,t,f,Chase County Health Department,201 Walnut Street,Cottonwood Falls,Kansas,,38.367466,-96.53902,Public Health Department,620-273-6377,,,,,,,,,,provider website,,,POINT (-96.53902 38.367466)
bec95a59-fb70-4963-95de-0a687b1d1d41,t,t,f,f,"Jackson County Health Department, Jefferson Health Clinic",341 Stan Evans Drive,Jefferson,GA,,34.14059,-83.56398,Public Health Department,706-367-5204,http://www.publichealthathens.com/jackson_county.htm,,f,t,f,,,,,provider website,,,POINT (-83.56398 34.14059)
b98d9a1d-6e5e-44fa-a326-c6925d3d497b,f,f,t,f,Orange Health Department,605 Orange Center Road,Orange,Connecticut,,41.278233,-73.02569,Public Health Department,203-891-4752,,,,,,,,,,provider website,,,POINT (-73.02569 41.278233)
025abdcb-64f8-4764-b9cd-6e49eb861336,t,f,t,f,Northeast Medical Group Family Medicine - Seymour,17 Westerman Avenue,Seymour,CT,6483.0,41.38041,-73.0738695,Primary Care,833-275-9644,,Call ahead,f,t,t,833-275-9644,https://www.ynhhs.org/ondemand.aspx,https://www.ynhhs.org/patient-care/covid-19/covid-19-testing.aspx,"Reach out to your doctor or healthcare facility if you have an upcoming appointment for latest information on hours of operation and visitor restrictions. Many offices are now offering telemedicine services during this time. We want to make sure you receive the care you need, when you need it. If you think you have COVID-19 symptoms, call your doctor or healthcare facility before visiting",provider website,,,POINT (-73.0738695 41.38041)
399a2faf-24a4-451b-96d3-9446e5e363dc,t,f,t,f,Kittitas County Health Department,507 North Nanum Street,Ellensburg,WA,,46.996548,-120.55276,Public Health Department,509-674-2584,,,f,t,t,"800-525-0127, #",,https://www.doh.wa.gov/Emergencies/NovelCoronavirusOutbreak2020/TestingforCOVID19,https://www.doh.wa.gov/Emergencies/Coronavirus,provider website,,,POINT (-120.55276 46.996548)
12c2898e-99c5-4465-925d-600472cf59f4,f,f,t,f,Deschutes County Health Department,412 Southwest 8th Street,Redmond,Oregon,,44.273003,-121.1764,Public Health Department,541-617-4775,,,,,,,,,,provider website,,,POINT (-121.1764 44.273003)
a0c8891e-1120-45ca-8f91-03b3d024a92d,t,f,f,f,United Memorial Medical Center,510 Tidewell Drive,Houston,TX,77091.0,29.8537831,-95.44065645,Public Health Department,,,"7:00 a.m. – 8:00 p.m., 7 days per week",t,t,f,,,,People can get tested for COVID‑19 at drive‑thru locations in certain parts of Texas. Locations may use different screening criteria to determine if you are able get tested. Please contact the drive‑thru provider to see what their testing criteria is. We will update the drive‑thru testing list as information becomes available,dph website,,,POINT (-95.44065645 29.8537831)
4eb778ae-85e4-41d7-a0de-a46230543ce8,t,t,t,t,Palisades Park Health Department,275 Broad Avenue,Palisades Park,NJ,,40.8480547,-73.9983455,Public Health Department,201-585-4106,,7a-11p,f,t,t,,,FALSE,We encourage you to read through the FAQ section of the following site: https://covid19.nj.gov/faqs/nj-information/testing-information/where-are-testing-centers-in-new-jersey,dph website,,,POINT (-73.9983455 40.8480547)
47b25b36-7473-45a0-bc6a-86a7af826c45,f,f,t,f,Knox County Health Department,221 S Liberty St,Barbourville,Kentucky,,36.8667116,-83.88742890000002,Public Health Department,606-546-3486,,,,,,,,,,provider website,,,POINT (-83.8874289 36.8667116)
fb27c120-30de-4d34-b3af-dc949f266e48,t,f,t,f,Saint Mary's Medical Group - Spanish Springs,5070 Ion Dr,Sparks,NV,89436.0,39.584621500000004,-119.7305236,Public Health Department,775-770-7727,https://carbonhealth.com/spanish-springs,,,,,775-770-7727,,,,provider website,,,POINT (-119.7305236 39.5846215)
8b684300-8b95-418a-ad4f-05cb726a9ae9,t,t,t,t,Port Arthur Health Department,449 Austin Avenue,Port Arthur,TX,,29.871695000000003,-93.9352,Urgent Care,409-983-8874,,,f,t,t,,,,,entity website,,,POINT (-93.9352 29.871695)
7580d8c6-dbf8-4120-8105-9c930695daad,t,f,t,t,Carbon Health - SF Castro,1998 Market St,San Francisco,CA,94102.0,37.769695,-122.42628500000001,Clinic,415-792-6040,https://carbonhealth.com/san-francisco,,f,t,t,415-792-6040,https://patient.carbonhealth.com/?lng=en#/schedule?practiceId=5bdaef44-8ff0-439f-99d7-3285afcc6911&virtual=true&instant=true&&apptReasonId=a516b4f7-339d-47bc-910d-3b89b81e2e9a,,Please use the COVID-19 check my symptoms tool.,provider website,,,POINT (-122.426285 37.769695)
0a28c6ea-4dca-4138-9675-79891264647e,f,f,t,f,Pennington County Health Department,909 East Saint Patrick Street,Rapid,South Dakota,,44.0675,-103.201355,Public Health Department,605-394-2516,,,,,,,,,,provider website,,,POINT (-103.201355 44.0675)
0194a772-6dfc-4427-a696-db7f7b9627fe,t,t,f,f,Douglas County Health Department,1250 U.s. 36,Tuscola,IL,,39.791622499999995,-88.2621022,Public Health Department,217-253-4137,http://www.douglascountyhealth.org/,,f,t,f,,,http://www.dph.illinois.gov/topics-services/diseases-and-conditions/diseases-a-z-list/coronavirus/health-care-providers/PUI-decision-matrix,"2019-nCoV Disclaimer: The contact information in this directory is for the ‘primary contact’ at each local health department and may not be the best point of contact for Novel Coronavirus (2019-nCoV) response activities. While you can still use this information, note that you will likely need to be redirected to a more appropriate contact person at the agency",entity website,,,POINT (-88.2621022 39.7916225)
5f22931c-3cf8-4f61-83f1-0d84dd4c5cd8,f,t,t,f,Alabama Health Department,150 Judy Smith Drive,Guntersville,AL,,34.3099777,-86.28019429999999,Public Health Department,256-582-8425,,,,,,,,,,provider website,,,POINT (-86.2801943 34.3099777)
067d8cf0-20cf-451b-8335-48b6a72eee27,t,f,t,t,Primary Care at North Seattle,11011 Meridian Ave N.,Seattle,WA,98133.0,47.708797,-122.33401,Clinic,206-668-5181,https://www.uwmedicine.org/locations/northwest-primary-care-north-seattle-clinic,,t,t,t,,https://www.uwmedicine.org/services/virtual-clinic,https://www.uwmedicine.org/coronavirus,"If you have symptoms like cough, fever or other respiratory problems, contact your doctor by phone or eCare before coming to a clinic or hospital. You may also contact the UW Medicine Virtual Clinic or schedule a telehealth visit through eCare.",provider website,,,POINT (-122.33401 47.708797)
3728ea46-fd22-4fde-aa6f-8504a90fcf34,t,f,,t,Our Lady of the Lake Pediatrics,8415 Goodwood Blvd Ste. 100,Baton Rouge,LA,70806.0,30.4437624,-91.0983537,Clinic,,,M-F: 8-5pm,f,,,225-765-5500,,,,crowdsource,,,POINT (-91.0983537 30.4437624)
fda8da75-fc9b-47b3-9f5d-7b460c67c78a,t,f,t,t,Highland Park Hospital,777 Park Ave. West,Highland Park,IL,60035.0,42.1908249,-87.8081645,Hospital,847.432.8000,https://www.northshore.org/locations/our-hospitals/highland-park-hospital/,,f,t,f,847.432.5849,,,,entity website,,,POINT (-87.8081645 42.1908249)
ef2c7be7-baed-46d2-a8be-eb3986637cc2,f,f,t,f,Northfield Public Health Officer,51 South Main Street,Northfield,Vermont,,44.149353000000005,-72.65598,Public Health Department,802-225-8344,,,,,,,,,,provider website,,,POINT (-72.65598 44.149353)
e46a13d4-e63c-42dd-9cda-f39ee61890a9,f,f,t,f,Del Norte County Health Department,880 Northcrest Drive,Crescent,California,,41.7646146,-124.1996578,Public Health Department,707-464-3191,,,,,,,,,,provider website,,,POINT (-124.1996578 41.7646146)
c192e662-be0e-477a-89ce-5aff59d81ca4,f,t,f,f,Rehoboth Board of Health,148 Peck Street,Rehoboth,MA,,41.888752000000004,-71.20249,Public Health Department,508-252-3099,http://www.town.rehoboth.ma.us/board_health.html,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.20249 41.888752)
cb95b825-541f-4d7c-81ab-a1f356f98dd6,t,f,t,t,Family Medicine Clinic at Harborview,"401 Broadway, Suite 2075",Seattle,WA,98104.0,47.6054787,-122.3213825,Clinic,206-520-5000,https://www.uwmedicine.org/locations/family-medicine-harborview,,t,t,t,,https://www.uwmedicine.org/services/virtual-clinic,https://www.uwmedicine.org/coronavirus,"If you have symptoms like cough, fever or other respiratory problems, contact your doctor by phone or eCare before coming to a clinic or hospital. You may also contact the UW Medicine Virtual Clinic or schedule a telehealth visit through eCare.",provider website,,,POINT (-122.3213825 47.6054787)
fa048a1b-b4f4-4b79-9db4-4af41a15d611,f,t,f,f,Hopedale Board of Health,78 Hopedale Street,Hopedale,MA,,42.12871,-71.53928,Public Health Department,508-634-2203,http://www.hopedale-ma.gov/public_documents/hopedalema_boh/index,,,t,t,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel. This service is available 24/7 in multiple languages.",provider website,,,POINT (-71.53928 42.12871)
